host_id,host_url,host_name,id,latitude,longitude,number_of_reviews,price,property_type,thumbnail_url,listing_url,host_picture_url,host_is_superhost,host_identity_verified
38271758,https://www.airbnb.com/users/show/38271758,Myeongho,7693091,43.665259999999996,-79.38259000000001,0,$60.00,Apartment,,https://www.airbnb.com/rooms/7693091,https://a0.muscache.com/im/users/38271758/profile_pic/1438627702/original.jpg?aki_policy=profile_x_medium,f,f
3538751,https://www.airbnb.com/users/show/3538751,Aurelija,7693951,43.642379999999996,-79.52641,1,$70.00,Apartment,,https://www.airbnb.com/rooms/7693951,https://a0.muscache.com/im/users/3538751/profile_pic/1438782334/original.jpg?aki_policy=profile_x_medium,f,f
13861676,https://www.airbnb.com/users/show/13861676,Faisal,7724447,43.641909999999996,-79.39163,1,$150.00,Apartment,,https://www.airbnb.com/rooms/7724447,https://a0.muscache.com/im/users/13861676/profile_pic/1396554162/original.jpg?aki_policy=profile_x_medium,f,t
4411857,https://www.airbnb.com/users/show/4411857,Patrick,7733682,43.64359,-79.45297,0,$100.00,Apartment,,https://www.airbnb.com/rooms/7733682,https://a0.muscache.com/im/pictures/2e91a4c6-1042-47bc-9b91-7c3caa1e51cd.jpg?aki_policy=profile_x_medium,f,t
15997072,https://www.airbnb.com/users/show/15997072,Jesse,7744667,43.645070000000004,-79.42495,0,$150.00,House,,https://www.airbnb.com/rooms/7744667,https://a0.muscache.com/im/pictures/20e2b671-a620-4015-9335-0255aa071796.jpg?aki_policy=profile_x_medium,f,f
12867906,https://www.airbnb.com/users/show/12867906,Davina,7746501,43.64583,-79.39792,1,$150.00,Condominium,,https://www.airbnb.com/rooms/7746501,https://a0.muscache.com/im/users/12867906/profile_pic/1395186494/original.jpg?aki_policy=profile_x_medium,f,f
40726055,https://www.airbnb.com/users/show/40726055,Dan,7747627,43.642509999999994,-79.37716,0,$121.00,Apartment,,https://www.airbnb.com/rooms/7747627,https://a0.muscache.com/im/users/40726055/profile_pic/1441979712/original.jpg?aki_policy=profile_x_medium,f,f
40799791,https://www.airbnb.com/users/show/40799791,Dominika,7759359,43.66271,-79.40434,0,$66.00,House,,https://www.airbnb.com/rooms/7759359,https://a0.muscache.com/im/users/40799791/profile_pic/1438969065/original.jpg?aki_policy=profile_x_medium,f,t
32897404,https://www.airbnb.com/users/show/32897404,Michelle,7771690,43.65978,-79.40312,0,$130.00,Apartment,,https://www.airbnb.com/rooms/7771690,https://a0.muscache.com/im/users/32897404/profile_pic/1431091137/original.jpg?aki_policy=profile_x_medium,f,f
37363980,https://www.airbnb.com/users/show/37363980,Youssouf,7783864,43.64547,-79.52627,1,$33.00,Apartment,,https://www.airbnb.com/rooms/7783864,https://a0.muscache.com/im/users/37363980/profile_pic/1435890509/original.jpg?aki_policy=profile_x_medium,f,t
2764359,https://www.airbnb.com/users/show/2764359,Monica,7788123,43.66264,-79.46271,0,$87.00,Apartment,,https://www.airbnb.com/rooms/7788123,https://a0.muscache.com/im/users/2764359/profile_pic/1340834751/original.jpg?aki_policy=profile_x_medium,f,f
17619954,https://www.airbnb.com/users/show/17619954,Vivian,7797964,43.650259999999996,-79.42693,1,$44.00,Apartment,,https://www.airbnb.com/rooms/7797964,https://a0.muscache.com/im/users/17619954/profile_pic/1439216122/original.jpg?aki_policy=profile_x_medium,f,t
41048739,https://www.airbnb.com/users/show/41048739,Tony,7807833,43.657090000000004,-79.39964,1,$90.00,Apartment,,https://www.airbnb.com/rooms/7807833,https://a0.muscache.com/im/users/41048739/profile_pic/1439216505/original.jpg?aki_policy=profile_x_medium,f,t
41145262,https://www.airbnb.com/users/show/41145262,Sharon,7815457,43.58814,-79.54590999999999,0,$75.00,Condominium,,https://www.airbnb.com/rooms/7815457,https://a0.muscache.com/im/users/41145262/profile_pic/1439302616/original.jpg?aki_policy=profile_x_medium,f,f
15124240,https://www.airbnb.com/users/show/15124240,Joanne,7816380,43.64658,-79.44417,1,$230.00,House,,https://www.airbnb.com/rooms/7816380,https://a0.muscache.com/im/users/15124240/profile_pic/1439306062/original.jpg?aki_policy=profile_x_medium,f,t
1169088,https://www.airbnb.com/users/show/1169088,Kai And David,7825301,43.66639,-79.47227,1,$60.00,Apartment,,https://www.airbnb.com/rooms/7825301,https://a0.muscache.com/im/users/1169088/profile_pic/1440259461/original.jpg?aki_policy=profile_x_medium,f,t
21742154,https://www.airbnb.com/users/show/21742154,Mateen,7825491,43.66726,-79.4065,0,$110.00,Apartment,,https://www.airbnb.com/rooms/7825491,https://a0.muscache.com/im/users/21742154/profile_pic/1439496275/original.jpg?aki_policy=profile_x_medium,f,f
41072305,https://www.airbnb.com/users/show/41072305,Angelina,7837703,43.76818,-79.41056,0,$150.00,Condominium,,https://www.airbnb.com/rooms/7837703,https://a0.muscache.com/im/users/41072305/profile_pic/1439230670/original.jpg?aki_policy=profile_x_medium,f,f
41298286,https://www.airbnb.com/users/show/41298286,Justine,7839210,43.6413,-79.42253000000001,0,$35.00,Apartment,,https://www.airbnb.com/rooms/7839210,https://a0.muscache.com/im/pictures/user/974c9af1-1c3c-45cd-ac47-16e3a33986bc.jpg?aki_policy=profile_x_medium,f,t
41301816,https://www.airbnb.com/users/show/41301816,Megan,7856197,43.656259999999996,-79.46358000000001,1,$75.00,Apartment,,https://www.airbnb.com/rooms/7856197,https://a0.muscache.com/im/users/41301816/profile_pic/1439412588/original.jpg?aki_policy=profile_x_medium,f,f
40821346,https://www.airbnb.com/users/show/40821346,Y,7859654,43.7664,-79.49653,1,$46.00,House,,https://www.airbnb.com/rooms/7859654,https://a0.muscache.com/im/users/40821346/profile_pic/1438989370/original.jpg?aki_policy=profile_x_medium,f,f
41471025,https://www.airbnb.com/users/show/41471025,Emilia,7868885,43.67351,-79.38839,0,$80.00,Condominium,,https://www.airbnb.com/rooms/7868885,https://a0.muscache.com/im/users/41471025/profile_pic/1439567287/original.jpg?aki_policy=profile_x_medium,f,f
41497957,https://www.airbnb.com/users/show/41497957,Sal,7874364,43.71073,-79.38835999999999,0,$636.00,Apartment,,https://www.airbnb.com/rooms/7874364,https://a0.muscache.com/im/users/41497957/profile_pic/1439599141/original.jpg?aki_policy=profile_x_medium,f,f
41549731,https://www.airbnb.com/users/show/41549731,Michael,7882027,43.653079999999996,-79.3723,0,$90.00,Apartment,,https://www.airbnb.com/rooms/7882027,https://a0.muscache.com/im/users/41549731/profile_pic/1439655857/original.jpg?aki_policy=profile_x_medium,f,f
41564654,https://www.airbnb.com/users/show/41564654,Ann,7884629,43.68592,-79.39862,0,$98.00,Apartment,,https://www.airbnb.com/rooms/7884629,https://a0.muscache.com/im/users/41564654/profile_pic/1440034299/original.jpg?aki_policy=profile_x_medium,f,f
41617490,https://www.airbnb.com/users/show/41617490,Mernetta,7893540,43.64355,-79.40154,1,$121.00,Apartment,,https://www.airbnb.com/rooms/7893540,https://a0.muscache.com/im/users/41617490/profile_pic/1439824096/original.jpg?aki_policy=profile_x_medium,f,t
15705184,https://www.airbnb.com/users/show/15705184,Dimitar,7912610,43.7782,-79.41428,1,$46.00,Townhouse,,https://www.airbnb.com/rooms/7912610,https://a0.muscache.com/im/users/15705184/profile_pic/1402628643/original.jpg?aki_policy=profile_x_medium,f,t
41730546,https://www.airbnb.com/users/show/41730546,Christian,7914141,43.66543,-79.37875,0,$70.00,Apartment,,https://www.airbnb.com/rooms/7914141,https://a0.muscache.com/im/pictures/user/bf42fc00-29ed-475f-8b42-b0ac49e7e26f.jpg?aki_policy=profile_x_medium,f,f
41744962,https://www.airbnb.com/users/show/41744962,Sandra,7916836,43.681909999999995,-79.54217,0,$80.00,House,,https://www.airbnb.com/rooms/7916836,https://a0.muscache.com/im/users/41744962/profile_pic/1439841091/original.jpg?aki_policy=profile_x_medium,f,f
2854704,https://www.airbnb.com/users/show/2854704,Hung,7920737,43.64085,-79.39131,0,$300.00,Condominium,,https://www.airbnb.com/rooms/7920737,https://a0.muscache.com/im/users/2854704/profile_pic/1439865165/original.jpg?aki_policy=profile_x_medium,f,t
10875766,https://www.airbnb.com/users/show/10875766,Fahd,7929330,43.65869,-79.45355,0,$76.00,Loft,,https://www.airbnb.com/rooms/7929330,https://a0.muscache.com/im/pictures/1b968160-528f-4c55-906e-21fcba736260.jpg?aki_policy=profile_x_medium,f,t
697031,https://www.airbnb.com/users/show/697031,Kay,7934352,43.638009999999994,-79.4021,0,$104.00,Condominium,,https://www.airbnb.com/rooms/7934352,https://a0.muscache.com/im/users/697031/profile_pic/1429464131/original.jpg?aki_policy=profile_x_medium,f,t
17225676,https://www.airbnb.com/users/show/17225676,Vincent,7937282,43.653079999999996,-79.3719,0,$133.00,Apartment,,https://www.airbnb.com/rooms/7937282,https://a0.muscache.com/im/users/17225676/profile_pic/1403672068/original.jpg?aki_policy=profile_x_medium,f,t
41872534,https://www.airbnb.com/users/show/41872534,Inzo,7939749,43.73653,-79.30826,0,$100.00,Apartment,,https://www.airbnb.com/rooms/7939749,https://a0.muscache.com/im/users/41872534/profile_pic/1439958006/original.jpg?aki_policy=profile_x_medium,f,f
41971275,https://www.airbnb.com/users/show/41971275,Mohammad,7958150,43.74862,-79.24338,0,$100.00,Bungalow,,https://www.airbnb.com/rooms/7958150,https://a0.muscache.com/im/users/41971275/profile_pic/1440049272/original.jpg?aki_policy=profile_x_medium,f,f
10656885,https://www.airbnb.com/users/show/10656885,Little Italy Suites,7967157,43.65882,-79.41643,1,$55.00,Apartment,,https://www.airbnb.com/rooms/7967157,https://a0.muscache.com/im/users/10656885/profile_pic/1404619280/original.jpg?aki_policy=profile_x_medium,f,f
35030912,https://www.airbnb.com/users/show/35030912,Alex,7972916,43.659420000000004,-79.37867,0,$70.00,Apartment,,https://www.airbnb.com/rooms/7972916,https://a0.muscache.com/im/users/35030912/profile_pic/1433464936/original.jpg?aki_policy=profile_x_medium,f,f
41971275,https://www.airbnb.com/users/show/41971275,Mohammad,7989407,43.74893,-79.24504,0,$80.00,Bungalow,,https://www.airbnb.com/rooms/7989407,https://a0.muscache.com/im/users/41971275/profile_pic/1440049272/original.jpg?aki_policy=profile_x_medium,f,f
7155921,https://www.airbnb.com/users/show/7155921,Livian,8000502,43.79146,-79.42471,1,$175.00,House,,https://www.airbnb.com/rooms/8000502,https://a0.muscache.com/im/users/7155921/profile_pic/1373439696/original.jpg?aki_policy=profile_x_medium,f,t
40343675,https://www.airbnb.com/users/show/40343675,Lily,8004365,43.73441,-79.59395,0,$25.00,Townhouse,,https://www.airbnb.com/rooms/8004365,https://a0.muscache.com/im/pictures/5897559a-b561-4112-a2f5-6c86bfe40c6b.jpg?aki_policy=profile_x_medium,f,f
20542489,https://www.airbnb.com/users/show/20542489,Ellen,8010396,43.65446,-79.38786,0,$48.00,Condominium,,https://www.airbnb.com/rooms/8010396,https://a0.muscache.com/im/pictures/user/6219b36c-78b1-4c11-9cc1-b8d8cfd55df4.jpg?aki_policy=profile_x_medium,f,t
12299673,https://www.airbnb.com/users/show/12299673,Gwen,8013753,43.64294,-79.39888,0,$99.00,Condominium,,https://www.airbnb.com/rooms/8013753,https://a0.muscache.com/im/users/12299673/profile_pic/1392593728/original.jpg?aki_policy=profile_x_medium,f,t
31080936,https://www.airbnb.com/users/show/31080936,Christine,8030700,43.65846,-79.3855,0,$200.00,Apartment,,https://www.airbnb.com/rooms/8030700,https://a0.muscache.com/im/users/31080936/profile_pic/1428855319/original.jpg?aki_policy=profile_x_medium,f,f
31075130,https://www.airbnb.com/users/show/31075130,Christine,8031392,43.659209999999995,-79.38556,1,$150.00,Apartment,,https://www.airbnb.com/rooms/8031392,https://a0.muscache.com/im/users/31075130/profile_pic/1428877569/original.jpg?aki_policy=profile_x_medium,f,t
42621464,https://www.airbnb.com/users/show/42621464,Kevin,8069484,43.64373,-79.38136,0,$315.00,Condominium,,https://www.airbnb.com/rooms/8069484,https://a0.muscache.com/im/users/42621464/profile_pic/1440626168/original.jpg?aki_policy=profile_x_medium,f,f
42640196,https://www.airbnb.com/users/show/42640196,Jennifer,8072283,43.6973,-79.40464,0,$100.00,Apartment,,https://www.airbnb.com/rooms/8072283,https://a0.muscache.com/im/users/42640196/profile_pic/1440649230/original.jpg?aki_policy=profile_x_medium,f,f
28656543,https://www.airbnb.com/users/show/28656543,Rachelhillcoat,8082343,43.66676,-79.40888000000001,0,$60.00,House,,https://www.airbnb.com/rooms/8082343,https://a0.muscache.com/im/users/28656543/profile_pic/1425356534/original.jpg?aki_policy=profile_x_medium,f,f
32083558,https://www.airbnb.com/users/show/32083558,Artur,8082429,43.78094,-79.44714,0,$54.00,Apartment,,https://www.airbnb.com/rooms/8082429,https://a0.muscache.com/im/users/32083558/profile_pic/1430178095/original.jpg?aki_policy=profile_x_medium,f,f
38407080,https://www.airbnb.com/users/show/38407080,Shawna,8083114,43.64488,-79.40706,0,$82.00,Apartment,,https://www.airbnb.com/rooms/8083114,https://a0.muscache.com/im/pictures/d401d524-6a0b-4185-82af-8656047cdaf6.jpg?aki_policy=profile_x_medium,f,f
12535667,https://www.airbnb.com/users/show/12535667,Lennie,8088964,43.63903,-79.38618000000001,0,$185.00,Apartment,,https://www.airbnb.com/rooms/8088964,https://a0.muscache.com/im/users/12535667/profile_pic/1393306880/original.jpg?aki_policy=profile_x_medium,f,f
42720246,https://www.airbnb.com/users/show/42720246,Daniel,8089671,43.66616,-79.40666,0,$99.00,Apartment,,https://www.airbnb.com/rooms/8089671,https://a0.muscache.com/im/users/42720246/profile_pic/1440723038/original.jpg?aki_policy=profile_x_medium,f,f
42767700,https://www.airbnb.com/users/show/42767700,Vanesa,8099184,43.66838,-79.37644,1,$50.00,Apartment,,https://www.airbnb.com/rooms/8099184,https://a0.muscache.com/im/users/42767700/profile_pic/1440804397/original.jpg?aki_policy=profile_x_medium,f,f
10195541,https://www.airbnb.com/users/show/10195541,Juliette,8129572,43.66473,-79.42321,0,$99.00,Apartment,,https://www.airbnb.com/rooms/8129572,https://a0.muscache.com/im/pictures/771b3c2e-112a-4399-b1f6-cfcbf723ddf6.jpg?aki_policy=profile_x_medium,f,t
43005663,https://www.airbnb.com/users/show/43005663,Sheheryar,8145158,43.623290000000004,-79.48136,0,$121.00,Apartment,,https://www.airbnb.com/rooms/8145158,https://a0.muscache.com/im/users/43005663/profile_pic/1441051811/original.jpg?aki_policy=profile_x_medium,f,f
43004447,https://www.airbnb.com/users/show/43004447,Ollie,8145610,43.66476,-79.51814,0,$362.00,Apartment,,https://www.airbnb.com/rooms/8145610,https://a0.muscache.com/im/users/43004447/profile_pic/1441042184/original.jpg?aki_policy=profile_x_medium,f,f
18572927,https://www.airbnb.com/users/show/18572927,Max,8167913,43.696220000000004,-79.45125,0,$90.00,Apartment,,https://www.airbnb.com/rooms/8167913,https://a0.muscache.com/im/users/18572927/profile_pic/1442325767/original.jpg?aki_policy=profile_x_medium,f,t
7668155,https://www.airbnb.com/users/show/7668155,Jensenne,8168525,43.68459,-79.45469,0,$75.00,House,,https://www.airbnb.com/rooms/8168525,https://a0.muscache.com/im/users/7668155/profile_pic/1378262646/original.jpg?aki_policy=profile_x_medium,f,f
43113897,https://www.airbnb.com/users/show/43113897,Dylan,8168903,43.68505,-79.40889,0,$75.00,Apartment,,https://www.airbnb.com/rooms/8168903,https://a0.muscache.com/im/users/43113897/profile_pic/1441139354/original.jpg?aki_policy=profile_x_medium,f,f
460016,https://www.airbnb.com/users/show/460016,Scot,8169070,43.646679999999996,-79.40047,0,$600.00,Apartment,,https://www.airbnb.com/rooms/8169070,https://a0.muscache.com/im/users/460016/profile_pic/1415689614/original.jpg?aki_policy=profile_x_medium,f,t
549846,https://www.airbnb.com/users/show/549846,Lindsay,8170258,43.63926,-79.43471,0,$175.00,Apartment,,https://www.airbnb.com/rooms/8170258,https://a0.muscache.com/im/users/549846/profile_pic/1387245534/original.jpg?aki_policy=profile_x_medium,f,f
43121342,https://www.airbnb.com/users/show/43121342,Kristina,8170617,43.64201,-79.39896999999999,0,$375.00,Apartment,,https://www.airbnb.com/rooms/8170617,https://a0.muscache.com/im/pictures/e3c5bc68-4fed-47b7-b33a-8c4b22c8925c.jpg?aki_policy=profile_x_medium,f,f
9986981,https://www.airbnb.com/users/show/9986981,Alexander,8171264,43.62223,-79.39163,0,$125.00,Boat,,https://www.airbnb.com/rooms/8171264,https://a0.muscache.com/im/pictures/4b0cb1f4-f44b-44aa-a98c-5f8f6736fff8.jpg?aki_policy=profile_x_medium,f,f
28939355,https://www.airbnb.com/users/show/28939355,Zhengqin,8173162,43.66908,-79.38774000000001,0,"$2,000.00",Apartment,,https://www.airbnb.com/rooms/8173162,https://a0.muscache.com/im/pictures/5e6e0d95-0c8c-4618-89df-3514f669bae1.jpg?aki_policy=profile_x_medium,f,f
5400311,https://www.airbnb.com/users/show/5400311,Kenny,8182869,43.648109999999996,-79.39686,1,$150.00,Loft,,https://www.airbnb.com/rooms/8182869,https://a0.muscache.com/im/pictures/9c60dc75-32c9-4a46-afe9-f56e7261ccac.jpg?aki_policy=profile_x_medium,f,t
8181379,https://www.airbnb.com/users/show/8181379,Alicia,8184307,43.65611,-79.44546,0,$200.00,House,,https://www.airbnb.com/rooms/8184307,https://a0.muscache.com/im/pictures/da6fb360-e37f-4500-a807-1e82472e9a93.jpg?aki_policy=profile_x_medium,f,t
43187032,https://www.airbnb.com/users/show/43187032,Iftekhar,8187062,43.65937,-79.38024,0,$500.00,Apartment,,https://www.airbnb.com/rooms/8187062,https://a0.muscache.com/im/users/43187032/profile_pic/1441213183/original.jpg?aki_policy=profile_x_medium,f,f
17198007,https://www.airbnb.com/users/show/17198007,Sugata,8194692,43.6564,-79.40558,0,$54.00,House,,https://www.airbnb.com/rooms/8194692,https://a0.muscache.com/im/users/17198007/profile_pic/1416937896/original.jpg?aki_policy=profile_x_medium,f,f
7155921,https://www.airbnb.com/users/show/7155921,Livian,8194721,43.78955,-79.42421,0,$225.00,House,,https://www.airbnb.com/rooms/8194721,https://a0.muscache.com/im/users/7155921/profile_pic/1373439696/original.jpg?aki_policy=profile_x_medium,f,t
24530807,https://www.airbnb.com/users/show/24530807,Stanley,8200242,43.64263,-79.47245,0,$190.00,Apartment,,https://www.airbnb.com/rooms/8200242,https://a0.muscache.com/im/pictures/fbc38177-8d5d-4df2-82f3-73dc322f4e62.jpg?aki_policy=profile_x_medium,f,t
1006206,https://www.airbnb.com/users/show/1006206,Ro,8202934,43.70848,-79.3931,0,$100.00,Apartment,,https://www.airbnb.com/rooms/8202934,https://a0.muscache.com/im/users/1006206/profile_pic/1442076812/original.jpg?aki_policy=profile_x_medium,f,t
43108722,https://www.airbnb.com/users/show/43108722,Sadaf,8209074,43.66068,-79.41129000000001,0,$59.00,Apartment,,https://www.airbnb.com/rooms/8209074,https://a0.muscache.com/im/users/43108722/profile_pic/1443110012/original.jpg?aki_policy=profile_x_medium,f,f
43421306,https://www.airbnb.com/users/show/43421306,Henry,8234161,43.793690000000005,-79.33974,1,$50.00,House,,https://www.airbnb.com/rooms/8234161,https://a0.muscache.com/im/users/43421306/profile_pic/1441464939/original.jpg?aki_policy=profile_x_medium,f,f
43038385,https://www.airbnb.com/users/show/43038385,Sarah,8238986,43.79318,-79.41665,0,$40.00,Apartment,,https://www.airbnb.com/rooms/8238986,https://a0.muscache.com/im/pictures/6b1762b9-74fa-4e87-9256-a14c034533ec.jpg?aki_policy=profile_x_medium,f,t
38819581,https://www.airbnb.com/users/show/38819581,Wenjun,8247783,43.825790000000005,-79.29127,0,$66.00,House,,https://www.airbnb.com/rooms/8247783,https://a0.muscache.com/im/users/38819581/profile_pic/1440340409/original.jpg?aki_policy=profile_x_medium,f,f
187320,https://www.airbnb.com/users/show/187320,Downtown Suite Living,8254364,43.64262,-79.3808,1,$141.00,Condominium,,https://www.airbnb.com/rooms/8254364,https://a0.muscache.com/im/users/187320/profile_pic/1444258888/original.jpg?aki_policy=profile_x_medium,t,t
5464150,https://www.airbnb.com/users/show/5464150,Robin,8273223,43.655559999999994,-79.40671999999999,0,$100.00,Apartment,,https://www.airbnb.com/rooms/8273223,https://a0.muscache.com/im/users/5464150/profile_pic/1363371628/original.jpg?aki_policy=profile_x_medium,f,f
402877,https://www.airbnb.com/users/show/402877,Chris,8289105,43.64154,-79.47259,0,$100.00,Apartment,,https://www.airbnb.com/rooms/8289105,https://a0.muscache.com/im/users/402877/profile_pic/1405357041/original.jpg?aki_policy=profile_x_medium,f,t
4132684,https://www.airbnb.com/users/show/4132684,Bonnie,8292058,43.64878,-79.41830999999999,0,$107.00,Apartment,,https://www.airbnb.com/rooms/8292058,https://a0.muscache.com/im/users/4132684/profile_pic/1426112287/original.jpg?aki_policy=profile_x_medium,f,t
43822486,https://www.airbnb.com/users/show/43822486,Benoit,8311863,43.66747,-79.4232,0,$54.00,House,,https://www.airbnb.com/rooms/8311863,https://a0.muscache.com/im/users/43822486/profile_pic/1441855454/original.jpg?aki_policy=profile_x_medium,f,f
24663479,https://www.airbnb.com/users/show/24663479,Luana,8340380,43.66602,-79.38774000000001,0,$196.00,Townhouse,,https://www.airbnb.com/rooms/8340380,https://a0.muscache.com/im/pictures/647f6a09-9443-42c9-b382-86ccc414e982.jpg?aki_policy=profile_x_medium,t,f
44011860,https://www.airbnb.com/users/show/44011860,Alex,8350059,43.66168,-79.38533000000001,0,$141.00,Apartment,,https://www.airbnb.com/rooms/8350059,https://a0.muscache.com/im/pictures/534f05bd-6c9b-4ace-a5b7-4e48821c9ff9.jpg?aki_policy=profile_x_medium,f,t
44109003,https://www.airbnb.com/users/show/44109003,Jane,8368948,43.68,-79.43318000000001,1,$50.00,House,,https://www.airbnb.com/rooms/8368948,https://a0.muscache.com/im/users/44109003/profile_pic/1442177868/original.jpg?aki_policy=profile_x_medium,f,f
13834774,https://www.airbnb.com/users/show/13834774,Katie,8384532,43.63948,-79.39097,0,$250.00,Apartment,,https://www.airbnb.com/rooms/8384532,https://a0.muscache.com/im/users/13834774/profile_pic/1400962235/original.jpg?aki_policy=profile_x_medium,f,f
44208908,https://www.airbnb.com/users/show/44208908,Rebecca,8390151,43.679829999999995,-79.40016999999999,0,$95.00,Apartment,,https://www.airbnb.com/rooms/8390151,https://a0.muscache.com/im/users/44208908/profile_pic/1442274467/original.jpg?aki_policy=profile_x_medium,f,f
44256510,https://www.airbnb.com/users/show/44256510,Michelle,8400387,43.595890000000004,-79.54711999999999,0,$79.00,Bungalow,,https://www.airbnb.com/rooms/8400387,https://a0.muscache.com/im/users/44256510/profile_pic/1442327227/original.jpg?aki_policy=profile_x_medium,f,t
6630293,https://www.airbnb.com/users/show/6630293,Steven,8416353,43.64089,-79.42395,1,$63.00,Condominium,,https://www.airbnb.com/rooms/8416353,https://a0.muscache.com/im/users/6630293/profile_pic/1401228922/original.jpg?aki_policy=profile_x_medium,f,t
38685991,https://www.airbnb.com/users/show/38685991,Ozgun,8419680,43.67361,-79.40803000000001,0,$47.00,House,,https://www.airbnb.com/rooms/8419680,https://a0.muscache.com/im/pictures/user/a07487a9-54f4-4d8d-aa12-ac6362d613dc.jpg?aki_policy=profile_x_medium,f,f
14135,https://www.airbnb.com/users/show/14135,Emma,8428255,43.64257,-79.41542,1,$100.00,Apartment,,https://www.airbnb.com/rooms/8428255,https://a0.muscache.com/im/users/14135/profile_pic/1442457579/original.jpg?aki_policy=profile_x_medium,f,f
44417820,https://www.airbnb.com/users/show/44417820,Nicole,8435997,43.70834,-79.3017,0,$50.00,Apartment,,https://www.airbnb.com/rooms/8435997,https://a0.muscache.com/im/users/44417820/profile_pic/1442494836/original.jpg?aki_policy=profile_x_medium,f,f
44450561,https://www.airbnb.com/users/show/44450561,Gallia,8442686,43.67654,-79.29859,0,$75.00,House,,https://www.airbnb.com/rooms/8442686,https://a0.muscache.com/im/pictures/97d975e9-bbaf-4057-aa81-c05f7886b92b.jpg?aki_policy=profile_x_medium,f,f
44531108,https://www.airbnb.com/users/show/44531108,Adam,8459641,43.670159999999996,-79.33021,0,$150.00,House,,https://www.airbnb.com/rooms/8459641,https://a0.muscache.com/im/users/44531108/profile_pic/1443669164/original.jpg?aki_policy=profile_x_medium,f,f
44601429,https://www.airbnb.com/users/show/44601429,Yixuan,8469320,43.66449,-79.38346,0,$60.00,Apartment,,https://www.airbnb.com/rooms/8469320,https://a0.muscache.com/im/users/44601429/profile_pic/1442682141/original.jpg?aki_policy=profile_x_medium,f,t
44771682,https://www.airbnb.com/users/show/44771682,Philip & Andrew,8502841,43.68179,-79.33261999999999,0,$170.00,Apartment,,https://www.airbnb.com/rooms/8502841,https://a0.muscache.com/im/pictures/user/1d92da92-1998-47ff-9256-0f79022139a4.jpg?aki_policy=profile_x_medium,f,t
36990819,https://www.airbnb.com/users/show/36990819,Rafael,8504507,43.65554,-79.37191,1,$70.00,Apartment,,https://www.airbnb.com/rooms/8504507,https://a0.muscache.com/im/users/36990819/profile_pic/1436143744/original.jpg?aki_policy=profile_x_medium,f,t
26207231,https://www.airbnb.com/users/show/26207231,Billy & Rochelle,8507364,43.78176,-79.41683,0,$58.00,Condominium,,https://www.airbnb.com/rooms/8507364,https://a0.muscache.com/im/pictures/3dac57f2-30be-41e5-95af-5a8a8c5f5324.jpg?aki_policy=profile_x_medium,f,f
31410120,https://www.airbnb.com/users/show/31410120,Mandy,8530710,43.66572,-79.38454,0,$50.00,Apartment,,https://www.airbnb.com/rooms/8530710,https://a0.muscache.com/im/users/31410120/profile_pic/1429294239/original.jpg?aki_policy=profile_x_medium,f,f
21019924,https://www.airbnb.com/users/show/21019924,Rebecca,8534550,43.64373,-79.44905,0,$84.00,Apartment,,https://www.airbnb.com/rooms/8534550,https://a0.muscache.com/im/users/21019924/profile_pic/1426316232/original.jpg?aki_policy=profile_x_medium,f,t
44935000,https://www.airbnb.com/users/show/44935000,Sandy,8534784,43.67244,-79.32469,0,$98.00,House,,https://www.airbnb.com/rooms/8534784,https://a0.muscache.com/im/pictures/user/49bd0531-a998-40a4-a99b-fd800dda9d01.jpg?aki_policy=profile_x_medium,f,f
44935357,https://www.airbnb.com/users/show/44935357,Renee,8534996,43.78125,-79.29587,0,$19.00,Apartment,,https://www.airbnb.com/rooms/8534996,https://a0.muscache.com/im/pictures/9ee42495-aa10-48ae-bffc-a8fd0afd71ea.jpg?aki_policy=profile_x_medium,f,f
44937354,https://www.airbnb.com/users/show/44937354,Ali,8535399,43.70939,-79.39579,0,$142.00,Apartment,,https://www.airbnb.com/rooms/8535399,https://a0.muscache.com/im/users/44937354/profile_pic/1443031472/original.jpg?aki_policy=profile_x_medium,f,f
44009667,https://www.airbnb.com/users/show/44009667,Gaelle,8535861,43.66335,-79.37526,1,$90.00,Apartment,,https://www.airbnb.com/rooms/8535861,https://a0.muscache.com/im/pictures/user/bbe8a027-2796-4785-921d-80cb924feb11.jpg?aki_policy=profile_x_medium,f,f
44944461,https://www.airbnb.com/users/show/44944461,Sam,8536891,43.68949,-79.41372,0,$121.00,Apartment,,https://www.airbnb.com/rooms/8536891,https://a0.muscache.com/im/users/44944461/profile_pic/1443037718/original.jpg?aki_policy=profile_x_medium,f,f
44958334,https://www.airbnb.com/users/show/44958334,Leandra,8539863,43.65781,-79.42708,0,$121.00,Apartment,,https://www.airbnb.com/rooms/8539863,https://a0.muscache.com/im/users/44958334/profile_pic/1443051872/original.jpg?aki_policy=profile_x_medium,f,f
34383115,https://www.airbnb.com/users/show/34383115,Russ,8540011,43.65054,-79.38748000000001,1,$185.00,Condominium,,https://www.airbnb.com/rooms/8540011,https://a0.muscache.com/im/users/34383115/profile_pic/1443054179/original.jpg?aki_policy=profile_x_medium,f,t
